temperature,humidity,lst,ndvi,ndwi,ndbi,built_up,vegetation,temperature_anomaly,built_vegetation_ratio,cooling_potential,heat_pressure,heat_risk
38.98685661204493,75.99033154879004,38.48971467039138,0.3756851913005021,0.21169365789497546,0.6185450513845826,31.88573340185989,17.277101153181597,3.9868566120449316,1.7445727927324712,0.35703347874693403,23.878252412666342,Medium
36.44694279531526,68.86950524369153,34.81551551608151,0.10280787531219326,0.39438585513869784,0.7288574133031411,21.53122470863211,42.57562811503638,1.446942795315259,0.49411163166234334,0.2584692570202932,23.43040424584109,Medium
39.590754152402766,55.89445554880261,40.73254550378547,0.3290564271755834,0.5626634233384326,0.8428399982012662,32.10408342145688,33.39889542735788,4.590754152402766,0.933288206572008,0.43412879988542297,25.531840294639135,Medium
43.0921194256321,45.295948334416394,46.80125310238754,0.13879847903305187,0.09600394170692021,0.06711717160689636,42.729934736111744,49.355624400941096,8.092119425632099,0.848563298428947,0.16935033519579543,22.946185089997293,Medium
36.063386501106656,65.47334970420386,41.06374433458667,0.6965881680073778,0.40648935918799944,0.18071614968623373,90.15353664604653,54.78061851144793,1.0633865011066561,1.6162161527044416,0.5497461719147799,25.654986419679226,Medium
36.06345217220328,60.90228078132624,37.20918585283265,0.8081504207715766,0.35385613227290474,0.8032455999475941,61.88196508144382,5.722124181612808,1.0634521722032773,9.205715843618464,0.6291651270633735,27.208762458753487,High
43.316851262029566,68.42789830041599,45.99187317463085,0.10785318020635087,0.10085515020923969,0.43974077785896304,80.9727717830518,69.6855085507122,8.316851262029566,1.1455356754625194,0.11399568140353063,35.539037418963915,High
40.069738916611634,64.52757702522955,41.41788087350444,0.8140921658333611,0.4367989398702877,0.529902043093444,70.37987756054824,65.60621480824797,5.069738916611634,1.0566563159783848,0.6491151039005547,26.434473728490126,High
35.122102456260194,70.74329072979003,36.87042724841251,0.4680612794693961,0.19154829250254013,0.6135731231646753,19.5627660947637,36.13434282755439,0.122102456260194,0.5268106180203559,0.41873848933763597,19.406752059669078,Low
39.17024017434386,46.97147182659148,39.657017197653005,0.2896525423630991,0.3414840229808087,0.6272066138212918,72.55323454178566,9.499554523349552,4.17024017434386,6.910125032489458,0.30368349777031645,32.180499459516334,High
35.14632922875015,74.76091098451488,36.43894461688405,0.1114896602209308,0.057590626993943315,0.841979342819032,33.38340493252558,69.16926588172929,0.14632922875014742,0.47575536829462495,0.1507875792982159,28.37851241517887,High
35.137080985718974,57.96399407038599,36.94329904262862,0.45049941445633424,0.3217088400495361,0.8974070047999192,64.32416699455004,86.18988864064126,0.1370809857189741,0.7377480118097896,0.4024881336941113,31.39310949524045,High
37.96784908626414,86.12891308937898,38.10015949294964,0.685612435592599,0.2145244276299742,0.6621338417912992,38.981767759654026,25.412885661871208,2.9678490862641382,1.475861753944093,0.5367430218848976,23.14705834942013,Medium
29.346879021368807,44.66218272865648,30.230637571529325,0.6156691818133585,0.575666847829748,0.2941380278243782,94.80214237749603,32.49959216764822,-5.653120978631193,2.829949149919799,0.5472994210594435,25.412708378034086,Medium
30.10032866994787,81.03945704747875,31.01268349145164,0.09018080917117902,0.039885108898157794,0.797789541950192,32.401875757226115,20.62409560595427,-4.899671330052129,1.4984153024325395,0.13367214241492864,26.112077847029745,Medium
34.75084988303611,57.96866175193972,36.9904548590319,0.1083214682943228,0.2930250924428309,0.09183777735964738,33.72609001581292,54.039570484311376,-0.24915011696388945,0.6127607777285671,0.21917431869363002,17.77845120479924,Low
32.948675518662306,45.22872994578327,32.34962726122078,0.37229862610610964,0.3209019968920066,0.2464187249433218,89.10714172280386,18.161518545033672,-2.0513244813376943,4.650317328106485,0.3305426330084639,28.036949157628246,High
38.256989330381096,47.741712489185176,39.17967601746962,0.2862323952383546,0.5075042534093831,0.8127778598441576,12.094774394087427,35.27648519421725,3.2569893303810957,0.33340535416632444,0.41189593877174024,21.284360161168262,Medium
33.36790369791515,50.1947903770852,37.2359119014942,0.23590745844483824,0.4020013025631477,0.2677627872734517,69.21856396922173,64.24610618441235,-1.6320963020848467,1.0608842123632876,0.2929263018666255,25.090201477880772,Medium
31.350785194658833,61.36248919602875,34.09687542353774,0.2748035991269709,0.4670486360359267,0.23755340067848618,71.65274321254964,52.60985855579462,-3.649214805341167,1.3365590796695879,0.3333440070744109,23.87647079548968,Low
42.862595075686215,62.84253232053249,45.88636364901927,0.6927861946375077,0.5439344999562292,0.16740649916921016,81.09217907988395,37.8493179678745,7.862595075686215,2.0873514213799367,0.5977598876894893,25.39735637251963,Medium
36.09689479805386,46.394499940921314,37.13354255832091,0.7933824429054831,0.6035420815607321,0.780244993999879,92.8273414042704,40.72121615364106,1.0968947980538601,2.224943325295882,0.6642647488072391,31.984365155576633,High
37.2701128187517,54.634681116085254,38.75160916428074,0.3740821556220531,0.21971284770572932,0.4750495203124237,92.92616312831545,52.77942502297451,2.2701128187516986,1.7279129162987055,0.2974369845566352,33.663710710437435,High
31.301007255146175,87.13405537917795,33.80436150520056,0.7748888017059976,0.37661589375473203,0.6236592225960316,15.548524393149432,5.4985018704087105,-3.6989927448538253,2.392632133253743,0.6623695247568688,14.1660522188128,Low
34.82246910189927,80.91314755151066,38.16285239619567,0.30719656099830556,0.5880756549074398,0.2532064264637752,79.85634243399672,11.673338818556838,-0.17753089810072709,6.301128974557809,0.38088429063721857,26.079860521236785,Medium
37.44369035883946,61.54485504511048,35.51628598951513,0.43114958907503326,0.6926157916755394,0.694334357859534,64.93634436087741,79.90693575985598,2.4436903588394614,0.8026054101667909,0.5015381465868044,28.07503909457303,High
32.396025690310786,55.570052172523006,31.42286372973602,0.2308231982527998,0.6226635177306341,0.6960047132177838,65.02408142171275,11.619714072759715,-2.603974309689214,5.1525796105056365,0.36026889284915736,28.198992615624455,Medium
38.502792073382686,56.80046990077392,41.46695822548666,0.5623808337406752,0.26002708383706374,0.3157083211720551,20.909743762249057,65.07830567789293,3.502792073382686,0.3164388606477934,0.49452688163327513,16.086288320544057,Low
34.59744524032478,64.20276959095625,35.18211120667158,0.8331848921398471,0.13661656205305528,0.3990802380587404,65.26590914788054,83.20324394926946,-0.40255475967521903,0.7750997002823521,0.5756299947519443,23.218821138109906,Medium
35.83322500082689,39.658111522023916,35.825643816939774,0.5327944768347029,0.3425747761846121,0.22823673581567072,93.51101935110607,28.008106365647144,0.8332250008268929,3.2236168115353614,0.42893809960509927,28.38795936102318,High
34.593173551082415,51.139351938649824,33.71193207058901,0.33625126729083904,0.5191490162852296,0.8800768698244686,87.50457841085299,36.49177215005871,-0.40682644891758457,2.3339675185430244,0.3699908868492193,35.491857711747855,High
44.40911273803575,29.97123889183616,44.57658768571959,0.5682539567924227,0.3447983495273083,0.59876219049965,47.326106168412295,53.35831949680088,9.409112738035752,0.8706322529193999,0.49706577276523384,26.50704164966088,Medium
36.94601110104826,60.98834683907919,35.84245717591253,0.14833654277231006,0.3382266043195679,0.8443622986081882,13.395577729318019,79.9452624192797,1.9460111010482635,0.16548933599018678,0.2770743292299384,23.361091071442683,Medium
32.7691562841764,64.70793909554112,36.90579769327511,0.7609272642123189,0.5867612947572604,0.30787771208476317,40.79494665001741,85.06197491713571,-2.230843715823603,0.47401824893394084,0.6917898003045521,14.83590447514607,Low
40.29017964841275,47.75220306550939,41.256525570441895,0.45246716062386905,0.2529826453470304,0.7146072760473563,80.24317648604719,67.86287608945779,5.290179648412753,1.1652603121282008,0.36713191349238333,34.424372193331685,High
32.11662540011591,78.6098014493505,33.02969958747183,0.4094797936317136,0.6018562723681519,0.7009798473020308,69.62742362453912,12.362679672648992,-2.8833745998840925,5.210588394710528,0.45661733426493456,27.848171892145167,Medium
37.83545438001902,36.61351505496488,39.71756939277077,0.5186918307628153,0.28476336066620644,0.6379073040865604,49.044210725486295,61.87810322046232,2.835454380019023,0.7799887117066521,0.44759989593206484,25.711086945133776,Medium
29.161319504480897,33.0343767968527,31.60483725838075,0.549827090231522,0.22976317397483756,0.8707931289767804,14.683630488500643,39.87581635917628,-5.838680495519103,0.3592253756958738,0.48414157584286377,18.755582989867595,Low
31.687255804406277,58.36677727839958,34.10608803923824,0.10742064498121043,0.3177929378397893,0.3845220356903682,46.28605186498072,45.009584956740234,-3.312744195593723,1.0060088981133046,0.21350421647568232,22.75965582410992,Low
37.787444943476494,70.70647453918232,40.397877859337854,0.5960937769787219,0.5337128710724078,0.1611097250512937,49.8671198760201,9.17761317934005,2.787444943476494,4.899687087464415,0.5679030076329353,18.07363358585951,Low
39.95386631998164,80.25891537186803,40.00759799379536,0.24354534425242363,0.08820141950479599,0.6209525303574517,88.92722029600155,21.240281844440446,4.953866319981643,3.998475420320777,0.1836604121068914,37.26360672124488,High
37.68547312475988,48.1167360569659,38.238672917324585,0.6211621060052719,0.13749345111041217,0.6699133304056253,64.49231880448355,72.19365664036006,2.6854731247598806,0.8811189625539425,0.44945298013180324,29.116112934041386,High
36.537406870447036,71.18021250146944,38.69095435361045,0.7080278355073574,0.6660113779641643,0.5388014874399925,36.49049791564516,43.586500809068085,1.537406870447036,0.8184203122803405,0.6881296167780184,18.180944924659396,Low
35.795585217642845,54.422372957489394,36.004501625183416,0.6931668060420162,0.12284413916695015,0.2257952091633868,54.65205247831132,30.641290538647652,0.7955852176428451,1.7272384137289725,0.4981012728969834,20.468333695229727,Low
31.08591203853029,52.41059050088771,32.07825209048945,0.49200077392631125,0.39740912255173816,0.47878755041895205,15.614701164883606,37.641621287021444,-3.9140879614697113,0.4040902178741686,0.49880849995642457,14.310802409493194,Low
34.12062316642117,68.25489906230008,35.71876881305839,0.46613591384860087,0.40552012666335646,0.31536127608375997,92.66830003022763,77.62395863268281,-0.8793768335788315,1.1786267397595367,0.40866928627793986,28.894274078158645,Medium
35.15744491616085,64.78484317620129,37.335222539626415,0.16430076907152935,0.3427371234351713,0.4133465489416857,40.60509166411171,68.66491647942134,0.15744491616084844,0.5828628485631825,0.2607965068093573,22.647014530037385,Low
41.22848890487566,31.354117645236258,39.56196746132036,0.6702769203225085,0.451321674003773,0.5984357894679644,50.618725167616546,28.146808760392037,6.228488904875661,1.7366815552172203,0.5869439292270204,24.750478246141668,Medium
38.374473158273844,77.14810524588844,40.44659163310726,0.2671275043573715,0.16087870805833288,0.6834325312872094,40.199137810138424,14.987656418051731,3.374473158273844,2.514385896156075,0.2683409772217843,27.205949985541697,Medium
29.947839378549062,75.70137031221176,30.597253291771473,0.44735633825435717,0.38686358744372373,0.24739098726614167,68.01349705987701,26.419848839746095,-5.052160621450938,2.4804475567089526,0.4164593821258544,21.887340061168043,Low
38.29633587757918,45.61655947735706,40.35752244387575,0.27741927434201336,0.260521278672828,0.3945265565499103,66.2897334580154,83.26429833965237,3.296335877579182,0.7866882507086794,0.278318214749041,28.209995254700434,Medium
35.459670878334734,60.93705300156114,37.62506841686698,0.1570626903997545,0.4631670817404323,0.2787873353428848,70.80239639497653,54.4350512172292,0.45967087833473386,1.2772135109522755,0.2623853423670059,26.562400191498206,High
34.292311998776164,62.41045279424108,37.7041845904549,0.5536461575133893,0.09885648036120462,0.21883687178258876,32.79217451701327,50.34581774330654,-0.7076880012238362,0.6386532722285463,0.4290524640993817,16.64957641710023,Low
39.446705155363475,58.910106487358604,42.47688562679528,0.09346562785832306,0.39961419178763335,0.7158791369964627,36.83182089894561,55.69345597385923,4.446705155363475,0.6496661786843332,0.23913181335233824,27.42213702874653,Medium
41.1239980899838,46.7454226923187,44.143855583899246,0.64891618730096,0.12968924876832658,0.8228647902714435,20.646354643177673,36.1124025884538,6.1239980899838,0.5563195374907107,0.5076101323678963,23.29316248992408,Medium
40.725120476464795,44.92564948092922,43.890625955214155,0.3040694362088933,0.19505014418052546,0.36469735783189017,65.71834760691956,73.60409672715859,5.725120476464795,0.880894622278775,0.27523835737257407,28.70040716857589,Medium
33.64312990710945,54.61668893512832,35.080198384333364,0.05010775440358826,0.15309686022650826,0.6885870857177019,13.382755823530466,49.479331190521236,-1.3568700928905528,0.2651135723851154,0.16261095488657498,21.91769274450622,Medium
35.763150496595145,72.59093528889048,36.81142812715041,0.4589033113897838,0.12798644590817196,0.8124459959597494,60.80299851949402,14.923571735347622,0.763150496595145,3.818427142480961,0.35293492208682786,30.751570262239735,High
38.325053725614254,63.15400231891648,40.63427935038175,0.0874815268220825,0.5779976660924668,0.7692055789506969,83.92415021238888,15.970535610470352,3.3250537256142536,4.94528588482558,0.24196406570860068,36.267568801698516,High
40.90218050848944,49.44078501870841,43.00030193563897,0.27093564625671956,0.19999529736262323,0.20539138025834203,85.72073260461885,50.63302745272256,5.902180508489437,1.6601918739533232,0.23683924435819986,30.995308118385836,High
35.08330304861884,66.57548065972517,35.61970369351145,0.6155811899645729,0.6489866473051145,0.8628480992863571,48.16820963144674,84.60846853602133,0.08330304861883775,0.5626570648344105,0.6158764985388313,24.83660707312554,Medium
36.257364093344734,20.0,37.86459920655714,0.10015169729749268,0.6789485677416336,0.3701749743650431,49.04081349811127,31.209930342476895,1.2573640933447336,1.5225370864412775,0.3147347752028744,22.979546743416584,Low
32.57466010397589,72.23148550558156,33.522015403798996,0.7214707938848018,0.3998823289559681,0.33835456199776087,16.542380555681476,78.91099935303356,-2.425339896024113,0.20701005730888158,0.6363047944619901,11.528596573584014,Low
32.21517350367732,28.904293318328506,31.934274140987235,0.053055938126866486,0.10010078586600847,0.10306662818611328,67.01502716265804,69.94812485920474,-2.7848264963226796,0.944563754090022,0.09484877147326437,25.068225545863548,Medium
40.25010328957679,49.563385878953014,43.18579440164132,0.24745909536152177,0.2621837703657069,0.46324760598915055,79.80705073169187,26.064057647087083,5.250103289576792,2.9488206008267035,0.24732353759493325,32.67267930551469,High
42.424960114283294,38.20495158060784,43.50775897807843,0.6427232449216571,0.5584125843437497,0.1426615732947894,30.795679641400607,8.088963606880608,7.424960114283294,3.388249857012013,0.6223620426147185,15.178654375832963,Low
36.711959513678664,35.57977786418641,40.78502190022694,0.3030161197834454,0.2571735100879493,0.2612588477883121,45.810574938836,13.657017537102533,1.7119595136786643,3.1255045457148336,0.31315114995761606,21.718547966093045,Medium
41.014131591568095,72.41240181067779,39.575893186268345,0.1315139104528108,0.06091205281195212,0.31940122850218916,81.30134362504798,66.92198437703242,6.014131591568095,1.1969812774277506,0.11588061849022416,33.316815545879955,High
38.446544100190536,47.98448198032163,38.611375940925484,0.33818713504034226,0.3897494376497315,0.7375023749679315,84.55523975129448,21.97192773345497,3.446544100190536,3.6808073198033435,0.3352818725678303,35.1009673713735,High
34.4195209815795,60.197558225960734,35.468479236615806,0.26631462910762044,0.5915845960472244,0.794165352836512,30.670298322459203,36.55802824295847,-0.5804790184204975,0.8166109819199413,0.4065938579562804,23.15267621995779,Medium
38.44558242203365,54.29619131681224,41.15165406847702,0.724169521728444,0.5571484710004516,0.3070963698422492,56.79850393601596,47.64442911054611,3.4455824220336524,1.1676260771185007,0.6448477504011859,20.437345489977496,Low
43.15214626586388,62.15561240834682,44.75135032476715,0.30067833406811445,0.12258619809124725,0.7798934030578878,26.3619178040453,66.66479431826383,8.152146265863877,0.38959577236060244,0.2908209420641975,27.25628379611792,High
36.856695843560196,56.15232836590383,38.32240497483132,0.6811459774208057,0.4709352300887267,0.7786462967643224,18.659694951862306,14.624653977025657,1.8566958435601961,1.1942469240790448,0.6313084605272391,18.901590264072887,Medium
43.258574623256024,35.755116637171454,42.567678934424805,0.7634977158485877,0.15435298440495296,0.6999533078271425,87.44524261831639,39.54114444858423,8.258574623256024,2.1569505204574986,0.5169592822123221,34.880968198752996,High
26.52101958364102,69.94400229170711,25.785607487796813,0.3970539356612236,0.15274527418652056,0.17469084691290432,79.74313785972927,46.23119727712911,-8.47898041635898,1.6883573243302792,0.30431280579296105,23.672989124239738,Low
40.287610017500896,47.593651252580315,41.77136700793575,0.7779545150835135,0.6118502413136295,0.6367744198656197,74.60296665326977,50.970300437580875,5.287610017500896,1.435492310514386,0.6757248147909273,28.087027015405013,Medium
37.34818827295268,31.651271520103734,36.30202928222515,0.35185444317055425,0.1747682669181611,0.8532704548934835,14.145137099116935,74.56065451859342,2.348188272952683,0.18720241624741618,0.34939800887866396,23.054024343155408,Low
35.80397059813653,48.578272585511314,36.006153972702535,0.8212627331920865,0.18427314256260782,0.6301594069520835,81.71694738037189,19.59264657867344,0.8039705981365302,3.9682586241732136,0.5663226353036624,29.67093556056952,Medium
37.367043106142006,77.51139685951466,39.11841909977079,0.12143161962045834,0.0004573735329096884,0.3318743217416588,47.23374645195762,73.6656734052629,2.367043106142006,0.6326032338258976,0.1257624373801903,25.760619384493978,Medium
29.04972434159643,67.7533261317024,28.576237933181268,0.5996154132025941,0.6094683238878623,0.47549241981620655,39.10358548014807,63.89466635421544,-5.950275658403569,0.6025700982374796,0.6035061596077671,16.38731864483218,Low
36.12131244864995,49.77021798388211,39.529346392192664,0.4450512323655429,0.5548163692463942,0.5988662868483956,56.450490687157,52.24901920691154,1.1213124486499524,1.060122637523245,0.477025159506087,25.306419991090284,Low
38.42845028604699,49.76113443522357,41.26435480240382,0.36011904436451764,0.43913025456347454,0.483984847419228,17.765025631502247,64.45986898421862,3.4284502860469885,0.27138804136294753,0.4300454773562507,18.156229213605993,Low
42.911576178966065,50.17547423173926,41.554446181458616,0.5561695029988807,0.5251860347571895,0.15196000047132435,74.3149566949539,40.021507810890796,7.911576178966065,1.8116095838686854,0.5169425555315313,24.984341561242907,Medium
34.92691912690541,86.15121975341262,34.52836226213243,0.613085673307465,0.10643399719714425,0.31525443795421754,59.50698153550515,16.763794807290587,-0.07308087309458955,3.3499025507253886,0.4402746216081171,22.936185940153937,Low
33.76602558842725,60.7290317834733,31.337359721684823,0.05349061572024727,0.32082651621130276,0.7320366259705876,25.86015823421924,61.59004542255622,-1.2339744115727527,0.4131672706040208,0.20248216606131994,24.13528622846736,Medium
34.992971825661854,61.45062470786604,34.819084781839656,0.18356247099775896,0.2458535711441466,0.7822053391811898,25.999736980368876,49.597146068277894,-0.007028174338145732,0.5138577765885006,0.25789381696153046,24.61906788661637,Medium
